episode,step,s_x,s_y,action,reward,next_s_x,next_s_y,done
49,14,4,3,3,-1,5,3,0
49,15,5,3,3,-1,6,3,0
49,16,6,3,3,0,7,3,1
50,0,0,3,3,-1,1,3,0
50,1,1,3,3,-1,1,3,0
50,2,1,3,0,-1,1,2,0
50,3,1,2,0,-1,1,1,0
50,4,1,1,3,-1,1,1,0
50,5,1,1,0,-1,1,0,0
50,6,1,0,3,-1,2,0,0
50,7,2,0,3,-1,3,0,0
50,8,3,0,3,-1,4,0,0
50,9,4,0,2,-1,3,0,0
50,10,3,0,1,-1,3,1,0
50,11,3,1,3,-1,4,1,0
50,12,4,1,1,-1,4,2,0
50,13,4,2,1,-1,4,3,0
50,14,4,3,3,-1,5,3,0
50,15,5,3,3,-1,6,3,0
50,16,6,3,3,0,7,3,1
51,0,0,3,1,-1,0,3,0
51,1,0,3,0,-1,0,2,0
51,2,0,2,0,-1,0,1,0
51,3,0,1,3,-1,1,1,0
51,4,1,1,0,-1,1,0,0
51,5,1,0,3,-1,2,0,0
51,6,2,0,3,-1,3,0,0
51,7,3,0,1,-1,3,1,0
51,8,3,1,1,-1,3,2,0
51,9,3,2,1,-1,3,3,0
51,10,3,3,3,-1,4,3,0
51,11,4,3,3,-1,5,3,0
51,12,5,3,3,-1,6,3,0
51,13,6,3,3,0,7,3,1
52,0,0,3,3,-1,1,3,0
52,1,1,3,0,-1,1,2,0
52,2,1,2,0,-1,1,1,0
52,3,1,1,0,-1,1,0,0
52,4,1,0,3,-1,2,0,0
52,5,2,0,3,-1,3,0,0
52,6,3,0,1,-1,3,1,0
52,7,3,1,1,-1,3,2,0
52,8,3,2,3,-1,4,2,0
52,9,4,2,1,-1,4,3,0
52,10,4,3,3,-1,5,3,0
52,11,5,3,3,-1,6,3,0
52,12,6,3,3,0,7,3,1
53,0,0,3,0,-1,0,2,0
53,1,0,2,0,-1,0,1,0
53,2,0,1,1,-1,0,2,0
53,3,0,2,2,-1,0,2,0
53,4,0,2,3,-1,1,2,0
53,5,1,2,2,-1,0,2,0
53,6,0,2,0,-1,0,1,0
53,7,0,1,0,-1,0,0,0
53,8,0,0,3,-1,1,0,0
53,9,1,0,3,-1,2,0,0
53,10,2,0,3,-1,3,0,0
53,11,3,0,1,-1,3,1,0
53,12,3,1,3,-1,4,1,0
53,13,4,1,1,-1,4,2,0
53,14,4,2,1,-1,4,3,0
53,15,4,3,3,-1,5,3,0
53,16,5,3,3,-1,6,3,0
53,17,6,3,3,0,7,3,1
54,0,0,3,0,-1,0,2,0
54,1,0,2,0,-1,0,1,0
54,2,0,1,3,-1,1,1,0
54,3,1,1,0,-1,1,0,0
54,4,1,0,3,-1,2,0,0
54,5,2,0,2,-1,1,0,0
54,6,1,0,3,-1,2,0,0
54,7,2,0,3,-1,3,0,0
54,8,3,0,3,-1,4,0,0
54,9,4,0,1,-1,4,1,0
54,10,4,1,1,-1,4,2,0
54,11,4,2,1,-1,4,3,0
54,12,4,3,3,-1,5,3,0
54,13,5,3,3,-1,6,3,0
54,14,6,3,0,-1,6,2,0
54,15,6,2,1,-1,6,3,0
54,16,6,3,3,0,7,3,1
55,0,0,3,3,-1,1,3,0
55,1,1,3,0,-1,1,2,0
55,2,1,2,0,-1,1,1,0
55,3,1,1,0,-1,1,0,0
55,4,1,0,3,-1,2,0,0
55,5,2,0,3,-1,3,0,0
55,6,3,0,1,-1,3,1,0
55,7,3,1,1,-1,3,2,0
55,8,3,2,1,-1,3,3,0
55,9,3,3,3,-1,4,3,0
55,10,4,3,3,-1,5,3,0
55,11,5,3,3,-1,6,3,0
55,12,6,3,2,-1,5,3,0
55,13,5,3,3,-1,6,3,0
55,14,6,3,3,0,7,3,1
56,0,0,3,0,-1,0,2,0
56,1,0,2,0,-1,0,1,0
56,2,0,1,3,-1,1,1,0
56,3,1,1,2,-1,0,1,0
56,4,0,1,0,-1,0,0,0
56,5,0,0,1,-1,0,1,0
56,6,0,1,0,-1,0,0,0
56,7,0,0,3,-1,1,0,0
56,8,1,0,3,-1,2,0,0
56,9,2,0,3,-1,3,0,0
56,10,3,0,1,-1,3,1,0
56,11,3,1,1,-1,3,2,0
56,12,3,2,3,-1,4,2,0
56,13,4,2,1,-1,4,3,0
56,14,4,3,3,-1,5,3,0
56,15,5,3,3,-1,6,3,0
56,16,6,3,3,0,7,3,1
57,0,0,3,0,-1,0,2,0
57,1,0,2,3,-1,1,2,0
57,2,1,2,0,-1,1,1,0
57,3,1,1,0,-1,1,0,0
57,4,1,0,3,-1,2,0,0
57,5,2,0,3,-1,3,0,0
57,6,3,0,3,-1,4,0,0
57,7,4,0,1,-1,4,1,0
57,8,4,1,1,-1,4,2,0
57,9,4,2,1,-1,4,3,0
57,10,4,3,3,-1,5,3,0
57,11,5,3,3,-1,6,3,0
57,12,6,3,3,0,7,3,1
58,0,0,3,3,-1,1,3,0
58,1,1,3,0,-1,1,2,0
58,2,1,2,0,-1,1,1,0
58,3,1,1,0,-1,1,0,0
58,4,1,0,3,-1,2,0,0
58,5,2,0,3,-1,3,0,0
58,6,3,0,1,-1,3,1,0
58,7,3,1,3,-1,4,1,0
58,8,4,1,1,-1,4,2,0
58,9,4,2,1,-1,4,3,0
58,10,4,3,3,-1,5,3,0
58,11,5,3,3,-1,6,3,0
58,12,6,3,3,0,7,3,1
59,0,0,3,0,-1,0,2,0
59,1,0,2,0,-1,0,1,0
59,2,0,1,0,-1,0,0,0
59,3,0,0,0,-1,0,0,0
59,4,0,0,3,-1,1,0,0
59,5,1,0,0,-1,1,0,0
59,6,1,0,3,-1,2,0,0
59,7,2,0,3,-1,3,0,0
59,8,3,0,0,-1,3,0,0
59,9,3,0,1,-1,3,1,0
59,10,3,1,1,-1,3,2,0
59,11,3,2,1,-1,3,3,0
59,12,3,3,3,-1,4,3,0
59,13,4,3,3,-1,5,3,0
59,14,5,3,3,-1,6,3,0
59,15,6,3,3,0,7,3,1
60,0,0,3,0,-1,0,2,0
60,1,0,2,0,-1,0,1,0
60,2,0,1,2,-1,0,1,0
60,3,0,1,0,-1,0,0,0
60,4,0,0,3,-1,1,0,0
60,5,1,0,3,-1,2,0,0
60,6,2,0,3,-1,3,0,0
60,7,3,0,1,-1,3,1,0
60,8,3,1,1,-1,3,2,0
60,9,3,2,1,-1,3,3,0
60,10,3,3,3,-1,4,3,0
60,11,4,3,3,-1,5,3,0
60,12,5,3,3,-1,6,3,0
60,13,6,3,0,-1,6,2,0
60,14,6,2,0,-1,6,1,0
60,15,6,1,2,-1,6,1,0
60,16,6,1,3,-1,7,1,0
60,17,7,1,2,-1,6,1,0
60,18,6,1,0,-1,6,0,0
60,19,6,0,2,-1,6,0,0
60,20,6,0,3,-1,7,0,0
60,21,7,0,2,-1,6,0,0
60,22,6,0,0,-1,6,0,0
60,23,6,0,1,-1,6,1,0
60,24,6,1,1,-1,6,2,0
60,25,6,2,2,-1,6,2,0
60,26,6,2,3,-1,7,2,0
60,27,7,2,1,0,7,3,1
61,0,0,3,3,-1,1,3,0
61,1,1,3,0,-1,1,2,0
61,2,1,2,3,-1,1,2,0
61,3,1,2,0,-1,1,1,0
61,4,1,1,0,-1,1,0,0
61,5,1,0,3,-1,2,0,0
61,6,2,0,3,-1,3,0,0
61,7,3,0,3,-1,4,0,0
61,8,4,0,1,-1,4,1,0
61,9,4,1,1,-1,4,2,0
61,10,4,2,1,-1,4,3,0
61,11,4,3,3,-1,5,3,0
61,12,5,3,3,-1,6,3,0
61,13,6,3,3,0,7,3,1
62,0,0,3,2,-1,0,3,0
62,1,0,3,0,-1,0,2,0
62,2,0,2,1,-1,0,3,0
62,3,0,3,0,-1,0,2,0
62,4,0,2,3,-1,1,2,0
62,5,1,2,0,-1,1,1,0
62,6,1,1,0,-1,1,0,0
62,7,1,0,1,-1,1,1,0
62,8,1,1,0,-1,1,0,0
62,9,1,0,3,-1,2,0,0
62,10,2,0,3,-1,3,0,0
62,11,3,0,1,-1,3,1,0
62,12,3,1,3,-1,4,1,0
62,13,4,1,1,-1,4,2,0
62,14,4,2,1,-1,4,3,0
62,15,4,3,3,-1,5,3,0
62,16,5,3,1,-1,5,3,0
62,17,5,3,3,-1,6,3,0
62,18,6,3,3,0,7,3,1
63,0,0,3,3,-1,1,3,0
63,1,1,3,0,-1,1,2,0
63,2,1,2,0,-1,1,1,0
63,3,1,1,1,-1,1,2,0
63,4,1,2,0,-1,1,1,0
63,5,1,1,0,-1,1,0,0
63,6,1,0,3,-1,2,0,0
63,7,2,0,3,-1,3,0,0
63,8,3,0,1,-1,3,1,0
63,9,3,1,1,-1,3,2,0
63,10,3,2,3,-1,4,2,0
63,11,4,2,1,-1,4,3,0
63,12,4,3,3,-1,5,3,0
63,13,5,3,3,-1,6,3,0
63,14,6,3,3,0,7,3,1
64,0,0,3,0,-1,0,2,0
64,1,0,2,0,-1,0,1,0
64,2,0,1,1,-1,0,2,0
64,3,0,2,0,-1,0,1,0
64,4,0,1,3,-1,1,1,0
64,5,1,1,2,-1,0,1,0
64,6,0,1,0,-1,0,0,0
64,7,0,0,2,-1,0,0,0
64,8,0,0,3,-1,1,0,0
64,9,1,0,3,-1,2,0,0
64,10,2,0,3,-1,3,0,0
64,11,3,0,3,-1,4,0,0
64,12,4,0,1,-1,4,1,0
64,13,4,1,1,-1,4,2,0
64,14,4,2,1,-1,4,3,0
64,15,4,3,3,-1,5,3,0
64,16,5,3,3,-1,6,3,0
64,17,6,3,3,0,7,3,1
65,0,0,3,0,-1,0,2,0
65,1,0,2,0,-1,0,1,0
65,2,0,1,3,-1,1,1,0
65,3,1,1,0,-1,1,0,0
65,4,1,0,3,-1,2,0,0
65,5,2,0,3,-1,3,0,0
65,6,3,0,1,-1,3,1,0
65,7,3,1,1,-1,3,2,0
65,8,3,2,1,-1,3,3,0
65,9,3,3,3,-1,4,3,0
65,10,4,3,0,-1,4,2,0
65,11,4,2,1,-1,4,3,0
65,12,4,3,3,-1,5,3,0
65,13,5,3,3,-1,6,3,0
65,14,6,3,3,0,7,3,1
66,0,0,3,1,-1,0,3,0
66,1,0,3,0,-1,0,2,0
66,2,0,2,3,-1,1,2,0
66,3,1,2,0,-1,1,1,0
66,4,1,1,0,-1,1,0,0
66,5,1,0,3,-1,2,0,0
66,6,2,0,3,-1,3,0,0
66,7,3,0,1,-1,3,1,0
66,8,3,1,3,-1,4,1,0
66,9,4,1,1,-1,4,2,0
66,10,4,2,1,-1,4,3,0
66,11,4,3,3,-1,5,3,0
66,12,5,3,3,-1,6,3,0
66,13,6,3,3,0,7,3,1
67,0,0,3,3,-1,1,3,0
67,1,1,3,0,-1,1,2,0
67,2,1,2,0,-1,1,1,0
67,3,1,1,0,-1,1,0,0
67,4,1,0,3,-1,2,0,0
67,5,2,0,3,-1,3,0,0
67,6,3,0,1,-1,3,1,0
67,7,3,1,1,-1,3,2,0
67,8,3,2,3,-1,4,2,0
67,9,4,2,1,-1,4,3,0
67,10,4,3,3,-1,5,3,0
67,11,5,3,3,-1,6,3,0
67,12,6,3,3,0,7,3,1
68,0,0,3,0,-1,0,2,0
68,1,0,2,0,-1,0,1,0
68,2,0,1,0,-1,0,0,0
68,3,0,0,3,-1,1,0,0
68,4,1,0,3,-1,2,0,0
68,5,2,0,3,-1,3,0,0
68,6,3,0,3,-1,4,0,0
68,7,4,0,1,-1,4,1,0
68,8,4,1,1,-1,4,2,0
68,9,4,2,1,-1,4,3,0
68,10,4,3,3,-1,5,3,0
68,11,5,3,3,-1,6,3,0
68,12,6,3,3,0,7,3,1
69,0,0,3,0,-1,0,2,0
69,1,0,2,0,-1,0,1,0
69,2,0,1,0,-1,0,0,0
69,3,0,0,3,-1,1,0,0
69,4,1,0,3,-1,2,0,0
69,5,2,0,3,-1,3,0,0
69,6,3,0,1,-1,3,1,0
69,7,3,1,1,-1,3,2,0
69,8,3,2,1,-1,3,3,0
69,9,3,3,3,-1,4,3,0
69,10,4,3,3,-1,5,3,0
69,11,5,3,3,-1,6,3,0
69,12,6,3,3,0,7,3,1
70,0,0,3,3,-1,1,3,0
70,1,1,3,1,-1,1,3,0
70,2,1,3,3,-1,1,3,0
70,3,1,3,0,-1,1,2,0
70,4,1,2,0,-1,1,1,0
70,5,1,1,2,-1,0,1,0
70,6,0,1,3,-1,1,1,0
70,7,1,1,0,-1,1,0,0
70,8,1,0,3,-1,2,0,0
70,9,2,0,3,-1,3,0,0
70,10,3,0,3,-1,4,0,0
70,11,4,0,1,-1,4,1,0
70,12,4,1,1,-1,4,2,0
70,13,4,2,1,-1,4,3,0
70,14,4,3,3,-1,5,3,0
70,15,5,3,3,-1,6,3,0
70,16,6,3,3,0,7,3,1
71,0,0,3,0,-1,0,2,0
71,1,0,2,3,-1,1,2,0
71,2,1,2,0,-1,1,1,0
71,3,1,1,0,-1,1,0,0
71,4,1,0,3,-1,2,0,0
71,5,2,0,3,-1,3,0,0
71,6,3,0,1,-1,3,1,0
71,7,3,1,0,-1,3,0,0
71,8,3,0,1,-1,3,1,0
71,9,3,1,3,-1,4,1,0
71,10,4,1,1,-1,4,2,0
71,11,4,2,1,-1,4,3,0
71,12,4,3,3,-1,5,3,0
71,13,5,3,3,-1,6,3,0
71,14,6,3,3,0,7,3,1
72,0,0,3,0,-1,0,2,0
72,1,0,2,0,-1,0,1,0
72,2,0,1,0,-1,0,0,0
72,3,0,0,3,-1,1,0,0
72,4,1,0,3,-1,2,0,0
72,5,2,0,3,-1,3,0,0
72,6,3,0,1,-1,3,1,0
72,7,3,1,3,-1,4,1,0
72,8,4,1,1,-1,4,2,0
72,9,4,2,1,-1,4,3,0
72,10,4,3,3,-1,5,3,0
72,11,5,3,3,-1,6,3,0
72,12,6,3,3,0,7,3,1
73,0,0,3,3,-1,1,3,0
73,1,1,3,0,-1,1,2,0
73,2,1,2,0,-1,1,1,0
73,3,1,1,0,-1,1,0,0
73,4,1,0,3,-1,2,0,0
73,5,2,0,3,-1,3,0,0
73,6,3,0,1,-1,3,1,0
73,7,3,1,1,-1,3,2,0
73,8,3,2,3,-1,4,2,0
73,9,4,2,1,-1,4,3,0
73,10,4,3,3,-1,5,3,0
73,11,5,3,3,-1,6,3,0
73,12,6,3,3,0,7,3,1
74,0,0,3,0,-1,0,2,0
74,1,0,2,0,-1,0,1,0
74,2,0,1,3,-1,1,1,0
74,3,1,1,0,-1,1,0,0
74,4,1,0,3,-1,2,0,0
74,5,2,0,3,-1,3,0,0
74,6,3,0,1,-1,3,1,0
74,7,3,1,1,-1,3,2,0
74,8,3,2,1,-1,3,3,0
74,9,3,3,3,-1,4,3,0
74,10,4,3,3,-1,5,3,0
74,11,5,3,3,-1,6,3,0
74,12,6,3,0,-1,6,2,0
74,13,6,2,0,-1,6,1,0
74,14,6,1,2,-1,6,1,0
74,15,6,1,3,-1,7,1,0
74,16,7,1,3,-1,7,1,0
74,17,7,1,0,-1,7,0,0
74,18,7,0,3,-1,7,0,0
74,19,7,0,0,-1,7,0,0
74,20,7,0,1,-1,7,1,0
74,21,7,1,1,-1,7,2,0
74,22,7,2,1,0,7,3,1
75,0,0,3,0,-1,0,2,0
75,1,0,2,3,-1,1,2,0
75,2,1,2,0,-1,1,1,0
75,3,1,1,0,-1,1,0,0
75,4,1,0,3,-1,2,0,0
75,5,2,0,3,-1,3,0,0
75,6,3,0,1,-1,3,1,0
75,7,3,1,1,-1,3,2,0
75,8,3,2,3,-1,4,2,0
75,9,4,2,1,-1,4,3,0
75,10,4,3,3,-1,5,3,0
75,11,5,3,0,-1,5,3,0
75,12,5,3,0,-1,5,3,0
75,13,5,3,3,-1,6,3,0
75,14,6,3,3,0,7,3,1
76,0,0,3,3,-1,1,3,0
76,1,1,3,0,-1,1,2,0
76,2,1,2,0,-1,1,1,0
76,3,1,1,0,-1,1,0,0
76,4,1,0,3,-1,2,0,0
76,5,2,0,3,-1,3,0,0
76,6,3,0,3,-1,4,0,0
76,7,4,0,1,-1,4,1,0
76,8,4,1,1,-1,4,2,0
76,9,4,2,1,-1,4,3,0
76,10,4,3,3,-1,5,3,0
76,11,5,3,3,-1,6,3,0
76,12,6,3,3,0,7,3,1
77,0,0,3,0,-1,0,2,0
77,1,0,2,2,-1,0,2,0
77,2,0,2,0,-1,0,1,0
77,3,0,1,0,-1,0,0,0
77,4,0,0,3,-1,1,0,0
77,5,1,0,3,-1,2,0,0
77,6,2,0,3,-1,3,0,0
77,7,3,0,1,-1,3,1,0
77,8,3,1,1,-1,3,2,0
77,9,3,2,1,-1,3,3,0
77,10,3,3,3,-1,4,3,0
77,11,4,3,3,-1,5,3,0
77,12,5,3,3,-1,6,3,0
77,13,6,3,3,0,7,3,1
78,0,0,3,0,-1,0,2,0
78,1,0,2,0,-1,0,1,0
78,2,0,1,3,-1,1,1,0
78,3,1,1,0,-1,1,0,0
78,4,1,0,3,-1,2,0,0
78,5,2,0,3,-1,3,0,0
78,6,3,0,1,-1,3,1,0
78,7,3,1,1,-1,3,2,0
78,8,3,2,3,-1,4,2,0
78,9,4,2,1,-1,4,3,0
78,10,4,3,3,-1,5,3,0
78,11,5,3,1,-1,5,3,0
78,12,5,3,3,-1,6,3,0
78,13,6,3,3,0,7,3,1
79,0,0,3,3,-1,1,3,0
79,1,1,3,0,-1,1,2,0
79,2,1,2,0,-1,1,1,0
79,3,1,1,0,-1,1,0,0
79,4,1,0,3,-1,2,0,0
79,5,2,0,3,-1,3,0,0
79,6,3,0,3,-1,4,0,0
79,7,4,0,1,-1,4,1,0
79,8,4,1,1,-1,4,2,0
79,9,4,2,1,-1,4,3,0
79,10,4,3,3,-1,5,3,0
79,11,5,3,3,-1,6,3,0
79,12,6,3,3,0,7,3,1
80,0,0,3,0,-1,0,2,0
80,1,0,2,3,-1,1,2,0
80,2,1,2,0,-1,1,1,0
80,3,1,1,0,-1,1,0,0
80,4,1,0,3,-1,2,0,0
80,5,2,0,3,-1,3,0,0
80,6,3,0,1,-1,3,1,0
80,7,3,1,3,-1,4,1,0
80,8,4,1,1,-1,4,2,0
80,9,4,2,1,-1,4,3,0
80,10,4,3,3,-1,5,3,0
80,11,5,3,3,-1,6,3,0
80,12,6,3,3,0,7,3,1
81,0,0,3,1,-1,0,3,0
81,1,0,3,0,-1,0,2,0
81,2,0,2,0,-1,0,1,0
81,3,0,1,0,-1,0,0,0
81,4,0,0,3,-1,1,0,0
81,5,1,0,3,-1,2,0,0
81,6,2,0,3,-1,3,0,0
81,7,3,0,1,-1,3,1,0
81,8,3,1,1,-1,3,2,0
81,9,3,2,1,-1,3,3,0
81,10,3,3,3,-1,4,3,0
81,11,4,3,3,-1,5,3,0
81,12,5,3,3,-1,6,3,0
81,13,6,3,3,0,7,3,1
82,0,0,3,0,-1,0,2,0
82,1,0,2,2,-1,0,2,0
82,2,0,2,0,-1,0,1,0
82,3,0,1,3,-1,1,1,0
82,4,1,1,0,-1,1,0,0
82,5,1,0,3,-1,2,0,0
82,6,2,0,1,-1,2,0,0
82,7,2,0,3,-1,3,0,0
82,8,3,0,1,-1,3,1,0
82,9,3,1,1,-1,3,2,0
82,10,3,2,3,-1,4,2,0
82,11,4,2,1,-1,4,3,0
82,12,4,3,3,-1,5,3,0
82,13,5,3,3,-1,6,3,0
82,14,6,3,3,0,7,3,1
83,0,0,3,3,-1,1,3,0
83,1,1,3,0,-1,1,2,0
83,2,1,2,0,-1,1,1,0
83,3,1,1,0,-1,1,0,0
83,4,1,0,3,-1,2,0,0
83,5,2,0,3,-1,3,0,0
83,6,3,0,3,-1,4,0,0
83,7,4,0,1,-1,4,1,0
83,8,4,1,1,-1,4,2,0
83,9,4,2,1,-1,4,3,0
83,10,4,3,3,-1,5,3,0
83,11,5,3,3,-1,6,3,0
83,12,6,3,0,-1,6,2,0
83,13,6,2,1,-1,6,3,0
83,14,6,3,3,0,7,3,1
84,0,0,3,0,-1,0,2,0
84,1,0,2,3,-1,1,2,0
84,2,1,2,0,-1,1,1,0
84,3,1,1,0,-1,1,0,0
84,4,1,0,3,-1,2,0,0
84,5,2,0,2,-1,1,0,0
84,6,1,0,3,-1,2,0,0
84,7,2,0,3,-1,3,0,0
84,8,3,0,0,-1,3,0,0
84,9,3,0,1,-1,3,1,0
84,10,3,1,3,-1,4,1,0
84,11,4,1,1,-1,4,2,0
84,12,4,2,1,-1,4,3,0
84,13,4,3,3,-1,5,3,0
84,14,5,3,2,-1,4,3,0
84,15,4,3,3,-1,5,3,0
84,16,5,3,3,-1,6,3,0
84,17,6,3,3,0,7,3,1
85,0,0,3,3,-1,1,3,0
85,1,1,3,0,-1,1,2,0
85,2,1,2,1,-1,1,3,0
85,3,1,3,0,-1,1,2,0
85,4,1,2,0,-1,1,1,0
85,5,1,1,0,-1,1,0,0
85,6,1,0,3,-1,2,0,0
85,7,2,0,3,-1,3,0,0
85,8,3,0,1,-1,3,1,0
85,9,3,1,1,-1,3,2,0
85,10,3,2,1,-1,3,3,0
85,11,3,3,3,-1,4,3,0
85,12,4,3,3,-1,5,3,0
85,13,5,3,3,-1,6,3,0
85,14,6,3,3,0,7,3,1
86,0,0,3,0,-1,0,2,0
86,1,0,2,0,-1,0,1,0
86,2,0,1,0,-1,0,0,0
86,3,0,0,3,-1,1,0,0
86,4,1,0,3,-1,2,0,0
86,5,2,0,3,-1,3,0,0
86,6,3,0,3,-1,4,0,0
86,7,4,0,1,-1,4,1,0
86,8,4,1,1,-1,4,2,0
86,9,4,2,1,-1,4,3,0
86,10,4,3,3,-1,5,3,0
86,11,5,3,3,-1,6,3,0
86,12,6,3,3,0,7,3,1
87,0,0,3,0,-1,0,2,0
87,1,0,2,0,-1,0,1,0
87,2,0,1,0,-1,0,0,0
87,3,0,0,3,-1,1,0,0
87,4,1,0,3,-1,2,0,0
87,5,2,0,3,-1,3,0,0
87,6,3,0,1,-1,3,1,0
87,7,3,1,1,-1,3,2,0
87,8,3,2,3,-1,4,2,0
87,9,4,2,1,-1,4,3,0
87,10,4,3,3,-1,5,3,0
87,11,5,3,3,-1,6,3,0
87,12,6,3,3,0,7,3,1
88,0,0,3,0,-1,0,2,0
88,1,0,2,3,-1,1,2,0
88,2,1,2,0,-1,1,1,0
88,3,1,1,0,-1,1,0,0
88,4,1,0,3,-1,2,0,0
88,5,2,0,3,-1,3,0,0
88,6,3,0,1,-1,3,1,0
88,7,3,1,3,-1,4,1,0
88,8,4,1,1,-1,4,2,0
88,9,4,2,1,-1,4,3,0
88,10,4,3,3,-1,5,3,0
88,11,5,3,3,-1,6,3,0
88,12,6,3,3,0,7,3,1
89,0,0,3,3,-1,1,3,0
89,1,1,3,0,-1,1,2,0
89,2,1,2,0,-1,1,1,0
89,3,1,1,0,-1,1,0,0
89,4,1,0,3,-1,2,0,0
89,5,2,0,3,-1,3,0,0
89,6,3,0,3,-1,4,0,0
89,7,4,0,0,-1,4,0,0
89,8,4,0,1,-1,4,1,0
89,9,4,1,1,-1,4,2,0
89,10,4,2,1,-1,4,3,0
89,11,4,3,3,-1,5,3,0
89,12,5,3,3,-1,6,3,0
89,13,6,3,2,-1,5,3,0
89,14,5,3,3,-1,6,3,0
89,15,6,3,3,0,7,3,1
90,0,0,3,0,-1,0,2,0
90,1,0,2,0,-1,0,1,0
90,2,0,1,3,-1,1,1,0
90,3,1,1,0,-1,1,0,0
90,4,1,0,0,-1,1,0,0
90,5,1,0,3,-1,2,0,0
90,6,2,0,3,-1,3,0,0
90,7,3,0,1,-1,3,1,0
90,8,3,1,1,-1,3,2,0
90,9,3,2,1,-1,3,3,0
90,10,3,3,3,-1,4,3,0
90,11,4,3,3,-1,5,3,0
90,12,5,3,3,-1,6,3,0
90,13,6,3,3,0,7,3,1
91,0,0,3,0,-1,0,2,0
91,1,0,2,0,-1,0,1,0
91,2,0,1,0,-1,0,0,0
91,3,0,0,3,-1,1,0,0
91,4,1,0,3,-1,2,0,0
91,5,2,0,0,-1,2,0,0
91,6,2,0,3,-1,3,0,0
91,7,3,0,1,-1,3,1,0
91,8,3,1,1,-1,3,2,0
91,9,3,2,3,-1,4,2,0
91,10,4,2,1,-1,4,3,0
91,11,4,3,3,-1,5,3,0
91,12,5,3,3,-1,6,3,0
91,13,6,3,3,0,7,3,1
92,0,0,3,0,-1,0,2,0
92,1,0,2,0,-1,0,1,0
92,2,0,1,3,-1,1,1,0
92,3,1,1,0,-1,1,0,0
92,4,1,0,0,-1,1,0,0
92,5,1,0,3,-1,2,0,0
92,6,2,0,3,-1,3,0,0
92,7,3,0,1,-1,3,1,0
92,8,3,1,3,-1,4,1,0
92,9,4,1,1,-1,4,2,0
92,10,4,2,1,-1,4,3,0
92,11,4,3,3,-1,5,3,0
92,12,5,3,1,-1,5,3,0
92,13,5,3,3,-1,6,3,0
92,14,6,3,3,0,7,3,1
93,0,0,3,0,-1,0,2,0
93,1,0,2,3,-1,1,2,0
93,2,1,2,0,-1,1,1,0
93,3,1,1,0,-1,1,0,0
93,4,1,0,0,-1,1,0,0
93,5,1,0,3,-1,2,0,0
93,6,2,0,3,-1,3,0,0
93,7,3,0,1,-1,3,1,0
93,8,3,1,1,-1,3,2,0
93,9,3,2,1,-1,3,3,0
93,10,3,3,2,-1,3,3,0
93,11,3,3,3,-1,4,3,0
93,12,4,3,3,-1,5,3,0
93,13,5,3,2,-1,4,3,0
93,14,4,3,3,-1,5,3,0
93,15,5,3,3,-1,6,3,0
93,16,6,3,3,0,7,3,1
94,0,0,3,3,-1,1,3,0
94,1,1,3,0,-1,1,2,0
94,2,1,2,0,-1,1,1,0
94,3,1,1,0,-1,1,0,0
94,4,1,0,3,-1,2,0,0
94,5,2,0,3,-1,3,0,0
94,6,3,0,3,-1,4,0,0
94,7,4,0,1,-1,4,1,0
94,8,4,1,1,-1,4,2,0
94,9,4,2,2,-1,3,2,0
94,10,3,2,3,-1,4,2,0
94,11,4,2,1,-1,4,3,0
94,12,4,3,3,-1,5,3,0
94,13,5,3,3,-1,6,3,0
94,14,6,3,3,0,7,3,1
95,0,0,3,0,-1,0,2,0
95,1,0,2,0,-1,0,1,0
95,2,0,1,0,-1,0,0,0
95,3,0,0,3,-1,1,0,0
95,4,1,0,3,-1,2,0,0
95,5,2,0,3,-1,3,0,0
95,6,3,0,1,-1,3,1,0
95,7,3,1,1,-1,3,2,0
95,8,3,2,3,-1,4,2,0
95,9,4,2,1,-1,4,3,0
95,10,4,3,3,-1,5,3,0
95,11,5,3,3,-1,6,3,0
95,12,6,3,3,0,7,3,1
96,0,0,3,1,-1,0,3,0
96,1,0,3,0,-1,0,2,0
96,2,0,2,0,-1,0,1,0
96,3,0,1,3,-1,1,1,0
96,4,1,1,0,-1,1,0,0
96,5,1,0,3,-1,2,0,0
96,6,2,0,3,-1,3,0,0
96,7,3,0,1,-1,3,1,0
96,8,3,1,3,-1,4,1,0
96,9,4,1,1,-1,4,2,0
96,10,4,2,0,-1,4,1,0
96,11,4,1,1,-1,4,2,0
96,12,4,2,1,-1,4,3,0
96,13,4,3,3,-1,5,3,0
96,14,5,3,3,-1,6,3,0
96,15,6,3,3,0,7,3,1
97,0,0,3,3,-1,1,3,0
97,1,1,3,0,-1,1,2,0
97,2,1,2,0,-1,1,1,0
97,3,1,1,0,-1,1,0,0
97,4,1,0,3,-1,2,0,0
97,5,2,0,3,-1,3,0,0
97,6,3,0,3,-1,4,0,0
97,7,4,0,1,-1,4,1,0
97,8,4,1,1,-1,4,2,0
97,9,4,2,1,-1,4,3,0
97,10,4,3,2,-1,3,3,0
97,11,3,3,1,-1,3,3,0
97,12,3,3,3,-1,4,3,0
97,13,4,3,3,-1,5,3,0
97,14,5,3,1,-1,5,3,0
97,15,5,3,1,-1,5,3,0
97,16,5,3,3,-1,6,3,0
97,17,6,3,3,0,7,3,1
98,0,0,3,0,-1,0,2,0
98,1,0,2,3,-1,1,2,0
